id,rle_mask,z,images,masks,coverage,coverage_class
76b4df03dd,1 86 102 88 203 90 304 96 405 9797,564,"[[0.71372549 0.70980392 0.70196078 ... 0.70980392 0.70980392 0.70196078]
 [0.71372549 0.70980392 0.70196078 ... 0.70980392 0.70980392 0.70196078]
 [0.70980392 0.70980392 0.70980392 ... 0.70980392 0.70196078 0.70196078]
 ...
 [0.65490196 0.61568627 0.61568627 ... 0.74117647 0.74901961 0.75294118]
 [0.67058824 0.60784314 0.6        ... 0.74117647 0.74901961 0.75294118]
 [0.69019608 0.61568627 0.59607843 ... 0.74901961 0.75686275 0.76078431]]","[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [0. 0. 0. ... 1. 1. 1.]
 [0. 0. 0. ... 1. 1. 1.]
 [0. 0. 0. ... 1. 1. 1.]]",0.9956866973826095,10
4b72e35b8b,1 2525 2527 100 2631 97 2738 91 2839 91 2940 91 3044 88 3148 85 3252 82 3353 82 3454 82 3555 82 3656 82 3760 79 3864 76 3965 76 4063 79 4167 76 9899 303,235,"[[0.78823529 0.8627451  0.67843137 ... 0.27058824 0.30196078 0.36862745]
 [0.80784314 0.89019608 0.71372549 ... 0.32156863 0.40392157 0.43921569]
 [0.81176471 0.9372549  0.76862745 ... 0.39607843 0.49803922 0.49019608]
 ...
 [0.31372549 0.32941176 0.37647059 ... 0.32941176 0.3254902  0.29803922]
 [0.29411765 0.30980392 0.34117647 ... 0.30980392 0.32156863 0.30196078]
 [0.2745098  0.28627451 0.31764706 ... 0.31372549 0.31764706 0.3254902 ]]","[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",0.41829232428193314,5
58d177c0d0,40 62 141 62 242 62 343 62 444 62 548 59 649 59 753 56 851 59 952 59 1053 59 1154 59 1255 59 1353 62 1454 62 1555 62 1656 62 1757 62 1858 62 1959 62 2060 62 2161 62 2262 62 2363 62 2464 62 2565 62 2663 65 2764 65 2865 65 2966 65 3067 65 3168 65 3266 68 3367 68 3468 68 3569 68 3667 71 3768 71 3869 71 3970 71 4071 71 4172 71 4273 71 4374 71 4475 71 4579 68 4680 68 4781 68 4882 68 4983 68 5084 68 5185 68 5286 68 5387 68 5488 68 5589 68 5690 68 5791 68 5892 68 5990 71 6091 71 6195 68 6296 68 6397 68 6495 71 6596 71 6697 71 6798 71 6899 71 7000 71 7104 68 7205 68 7306 68 7407 68 7508 68 7609 68 7710 68 7814 65 7915 65 8019 62 8120 62 8221 62 8322 62 8423 62 8524 62 8625 62 8726 62 8824 65 8925 65 9026 65 9127 65 9228 65 9332 62 9433 62 9537 59 9638 59 9742 56 9843 56 9944 56 10048 53 10152 50,349,"[[0.09411765 0.18823529 0.33333333 ... 0.38823529 0.38039216 0.38431373]
 [0.10980392 0.16470588 0.15294118 ... 0.4        0.41568627 0.43137255]
 [0.63921569 0.78431373 0.65098039 ... 0.45490196 0.45490196 0.44313725]
 ...
 [0.43921569 0.43529412 0.42745098 ... 0.4        0.42352941 0.48235294]
 [0.40784314 0.40784314 0.42352941 ... 0.41176471 0.41176471 0.45882353]
 [0.39607843 0.39215686 0.41960784 ... 0.43529412 0.41176471 0.44313725]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",0.6420939123615332,7
badb3ea766,,773,"[[0.38823529 0.28627451 0.22745098 ... 0.50980392 0.50196078 0.50588235]
 [0.2627451  0.18823529 0.17254902 ... 0.53333333 0.51372549 0.51372549]
 [0.15686275 0.14117647 0.2        ... 0.52941176 0.51372549 0.52156863]
 ...
 [0.43529412 0.38039216 0.32941176 ... 0.37254902 0.38823529 0.41176471]
 [0.36078431 0.30980392 0.25490196 ... 0.34901961 0.36470588 0.39215686]
 [0.28627451 0.24705882 0.22745098 ... 0.34509804 0.34901961 0.38039216]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.0,0
e360f895de,,594,"[[0.45490196 0.40784314 0.38039216 ... 0.61960784 0.5254902  0.50196078]
 [0.45490196 0.4        0.34509804 ... 0.64705882 0.6        0.6       ]
 [0.52941176 0.51372549 0.4627451  ... 0.60392157 0.61176471 0.63529412]
 ...
 [0.57647059 0.56470588 0.54117647 ... 0.55686275 0.54117647 0.5372549 ]
 [0.60784314 0.55686275 0.54117647 ... 0.54509804 0.56078431 0.54509804]
 [0.62745098 0.55686275 0.54509804 ... 0.56078431 0.57647059 0.55686275]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.0,0
fbf64b5ea0,3132 5 3233 9 3334 12 3435 15 3536 16 3637 18 3738 19 3839 20 3940 20 4041 20 4142 22 4243 23 4344 25 4445 26 4546 28 4647 29 4748 30 4849 32 4950 36 5051 42 5152 51 5253 55 5354 61 5455 62 5556 62 5657 62 5758 61 5859 59 5960 57 6061 54 6162 53 6263 50 6364 48 6465 47 6566 45 6667 37 6768 30 6869 24 6970 21 7071 16 7172 13 7273 10 7374 8 7475 4 7576 1,809,"[[0.63921569 0.61568627 0.59215686 ... 0.64705882 0.61960784 0.60784314]
 [0.63137255 0.60784314 0.57647059 ... 0.64705882 0.62352941 0.60392157]
 [0.62352941 0.59607843 0.57254902 ... 0.64705882 0.62352941 0.6       ]
 ...
 [0.62352941 0.66666667 0.66666667 ... 0.7254902  0.70980392 0.69019608]
 [0.63921569 0.67843137 0.6627451  ... 0.72941176 0.72156863 0.70196078]
 [0.65882353 0.68235294 0.65882353 ... 0.72156863 0.72156863 0.71764706]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.14096657190471523,2
939c88a964,1 3636 3640 98 3741 98 3845 95 3952 89 4062 80 4175 68 4285 59 4392 53 4496 50 4597 50 4701 47 4805 44 4906 44 5010 41 5114 38 5218 35 5322 32 5426 29 5530 26 5634 23 5741 17 5851 8 5958 2,658,"[[0.29411765 0.2627451  0.2745098  ... 0.56470588 0.38039216 0.24705882]
 [0.35686275 0.34117647 0.34117647 ... 0.34509804 0.23137255 0.30588235]
 [0.37647059 0.31764706 0.2745098  ... 0.25490196 0.38823529 0.49803922]
 ...
 [0.50980392 0.45098039 0.41176471 ... 0.37647059 0.34509804 0.33333333]
 [0.54509804 0.47843137 0.43137255 ... 0.40392157 0.38039216 0.37647059]
 [0.57254902 0.50588235 0.45098039 ... 0.48627451 0.43529412 0.40784314]]","[[1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]
 ...
 [1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]]",0.4668169787275757,5
4e51caa68e,,398,"[[0.79215686 0.74117647 0.68235294 ... 0.30196078 0.25490196 0.23137255]
 [0.81176471 0.74901961 0.68235294 ... 0.31764706 0.27058824 0.23529412]
 [0.82352941 0.75294118 0.68235294 ... 0.34509804 0.29411765 0.25098039]
 ...
 [0.78039216 0.71764706 0.65882353 ... 0.63921569 0.6745098  0.71372549]
 [0.78823529 0.71764706 0.65490196 ... 0.63921569 0.67843137 0.71764706]
 [0.78823529 0.71372549 0.64705882 ... 0.63921569 0.67058824 0.71372549]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.0,0
abe74273c8,1 17 102 17 203 19 304 20 405 21 506 21 607 21 708 21 809 20 910 19 1011 18 1112 17 1213 17 1314 16 1415 16 1516 17 1617 16 1718 15 1819 14 1920 14 2021 13 2122 12 2223 12 2324 12 2425 12 2526 12 2627 11 2728 10 2829 9 2930 9 3031 9 3132 8 3233 7 3334 7 3435 7 3536 8 3637 9 3738 10 3839 11 3940 12 4041 14 4142 15 4243 17 4344 18 4445 20 4546 21 4647 22 4748 21 4849 21 4950 22 5051 22 5152 22 5253 23 5354 23 5455 24 5556 23 5657 23 5758 23 5859 21 5960 19 6061 16 6162 14 6263 13 6364 11 6465 11 6566 12 6667 12 6768 13 6869 14 6970 14 7071 15 7172 16 7273 16 7374 17 7475 17 7576 16 7677 16 7778 15 7879 14 7980 13 8081 12 8182 12 8283 10 8384 9 8485 8 8586 8 8687 7 8788 8 8889 8 8990 8 9091 6 9192 5 9293 6 9394 5 9495 4 9596 1,512,"[[0.72156863 0.50980392 0.31764706 ... 0.50196078 0.49019608 0.47058824]
 [0.65098039 0.4745098  0.31372549 ... 0.54901961 0.52156863 0.49411765]
 [0.59215686 0.46666667 0.32941176 ... 0.59607843 0.56078431 0.5254902 ]
 ...
 [0.62745098 0.59215686 0.56470588 ... 0.72156863 0.71764706 0.71764706]
 [0.6        0.56078431 0.52941176 ... 0.66666667 0.6627451  0.66666667]
 [0.60784314 0.56078431 0.51372549 ... 0.62745098 0.62745098 0.63529412]]","[[1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.13449661797862955,2
6092afaec7,,353,"[[0.3254902  0.35686275 0.38823529 ... 0.30196078 0.30588235 0.31372549]
 [0.47058824 0.48627451 0.49803922 ... 0.29411765 0.30196078 0.31372549]
 [0.58039216 0.57254902 0.54901961 ... 0.27843137 0.28627451 0.29803922]
 ...
 [0.50588235 0.51372549 0.53333333 ... 0.41568627 0.45098039 0.4745098 ]
 [0.50980392 0.51764706 0.53333333 ... 0.50980392 0.5372549  0.55686275]
 [0.51372549 0.52156863 0.5372549  ... 0.6        0.62352941 0.63921569]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.0,0
3371d166f0,96 6 198 5 300 4 402 3 504 2 605 2 705 3 805 4 906 4 1008 3 1109 3 1212 1,271,"[[0.35686275 0.35686275 0.35686275 ... 0.35686275 0.35686275 0.35686275]
 [0.35686275 0.35686275 0.35686275 ... 0.35686275 0.35686275 0.35686275]
 [0.35686275 0.35686275 0.35686275 ... 0.35686275 0.35686275 0.35686275]
 ...
 [0.6745098  0.69803922 0.59215686 ... 0.23137255 0.27843137 0.44313725]
 [0.58431373 0.65098039 0.4745098  ... 0.31764706 0.21960784 0.28627451]
 [0.4627451  0.55686275 0.40392157 ... 0.39215686 0.25490196 0.18039216]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]]",0.003921184197627684,1
114daa1bed,19 3 120 3 221 4 322 5 424 5 525 6 626 7 728 7 829 8 931 7 1032 7 1134 6 1141 8 1235 6 1242 8 1337 4 1342 9 1438 4 1443 10 1540 2 1545 9 1646 10 1747 11 1850 10 1952 10 2055 9 2157 9 2222 1 2260 8 2321 3 2363 6 2421 4 2465 6 2520 6 2567 6 2620 7 2668 7 2719 9 2769 7 2818 11 2871 7 2917 13 2972 8 3017 14 3073 8 3116 16 3174 8 3215 18 3275 9 3314 20 3376 9 3414 21 3477 9 3513 23 3561 4 3578 10 3613 24 3663 4 3679 10 3712 26 3764 6 3779 11 3812 27 3865 8 3880 11 3912 28 3967 8 3981 11 4012 29 4068 10 4082 11 4111 31 4170 10 4182 13 4211 32 4271 11 4283 13 4311 33 4372 25 4412 33 4474 24 4512 34 4575 24 4612 35 4676 24 4712 36 4778 23 4812 37 4879 23 4913 37 4980 23 5013 38 5082 22 5114 38 5184 21 5214 39 5286 20 5315 39 5388 19 5415 40 5490 18 5516 40 5593 17 5617 40 5699 12 5717 41 5800 12 5818 41 5902 12 5919 41 6004 11 6020 41 6106 11 6121 41 6208 10 6222 41 6310 10 6323 41 6413 9 6423 42 6515 51 6618 49 6720 48 6823 46 6926 44 7028 43 7130 42 7231 42 7333 41 7434 41 7535 41 7636 41 7738 40 7840 39 7941 39 8042 39 8142 40 8243 40 8343 41 8443 42 8543 43 8643 44 8743 45 8843 46 8944 46 9044 47 9144 48 9244 49 9344 50 9445 50 9545 51 9645 52 9746 52 9846 53 9946 54 10047 54 10147 55,541,"[[0.50196078 0.49411765 0.49803922 ... 0.61568627 0.59215686 0.57254902]
 [0.4745098  0.4627451  0.4745098  ... 0.59607843 0.58431373 0.56862745]
 [0.45098039 0.44313725 0.45098039 ... 0.57647059 0.57647059 0.57254902]
 ...
 [0.4745098  0.4627451  0.46666667 ... 0.61960784 0.61568627 0.61176471]
 [0.49019608 0.4745098  0.47058824 ... 0.60392157 0.6        0.59607843]
 [0.50980392 0.49803922 0.48627451 ... 0.58431373 0.57647059 0.57647059]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 1. 1. 1.]
 [0. 0. 0. ... 1. 1. 1.]
 [0. 0. 0. ... 1. 1. 1.]]",0.36319968630526417,4
a1e3e1af04,,486,"[[0.6        0.63529412 0.65098039 ... 0.45882353 0.43529412 0.44705882]
 [0.66666667 0.72156863 0.76470588 ... 0.43921569 0.42352941 0.42352941]
 [0.75294118 0.8        0.85490196 ... 0.41960784 0.39607843 0.38431373]
 ...
 [0.39607843 0.37647059 0.36862745 ... 0.4627451  0.4745098  0.46666667]
 [0.44313725 0.41176471 0.39215686 ... 0.48627451 0.48235294 0.45098039]
 [0.50588235 0.47843137 0.4627451  ... 0.50588235 0.50196078 0.45882353]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.0,0
4ed12ec89a,1270 14 1363 24 1455 35 1550 42 1644 51 1740 57 1836 64 1933 69 2030 75 2127 81 2223 88 2324 90 2425 91 2526 93 2624 3740 6366 99 6468 98 6571 96 6674 94 6776 93 6879 91 6982 89 7084 88 7187 86 7290 84 7393 82 7496 80 7598 79 7701 77 7804 75 7907 73 8010 71 8113 69 8216 67 8319 65 8422 63 8524 62 8627 60 8730 58 8832 57 8935 55 9037 54 9140 52 9242 51 9344 50 9447 48 9549 47 9652 45 9754 44 9857 42 9959 41 10062 39 10164 38,526,"[[0.30980392 0.27058824 0.26666667 ... 0.4745098  0.49411765 0.50588235]
 [0.25098039 0.21568627 0.21568627 ... 0.39215686 0.41176471 0.43529412]
 [0.23137255 0.19607843 0.19607843 ... 0.31764706 0.34901961 0.37647059]
 ...
 [0.15686275 0.25490196 0.36470588 ... 0.55294118 0.5372549  0.50980392]
 [0.27058824 0.37647059 0.4745098  ... 0.55686275 0.54509804 0.52156863]
 [0.42352941 0.51372549 0.59215686 ... 0.56078431 0.54901961 0.53333333]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 1. 1. 1.]
 [0. 0. 0. ... 1. 1. 1.]
 [0. 0. 0. ... 1. 1. 1.]]",0.7034604450544064,8
def16cd3d7,,557,"[[0.4627451  0.47058824 0.47058824 ... 0.20392157 0.38039216 0.65882353]
 [0.45882353 0.48627451 0.50588235 ... 0.21568627 0.34901961 0.61568627]
 [0.4745098  0.51372549 0.54509804 ... 0.2627451  0.36078431 0.57647059]
 ...
 [0.6        0.58823529 0.58431373 ... 0.68627451 0.71372549 0.70980392]
 [0.59215686 0.60392157 0.61960784 ... 0.69803922 0.71764706 0.70196078]
 [0.62352941 0.65882353 0.68627451 ... 0.68627451 0.69803922 0.67843137]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.0,0
6caec01e67,603 4 699 9 795 14 893 17 992 19 1093 19 1196 17 1298 16 1401 14 1505 11 1609 8 1713 5 1817 2,379,"[[0.69411765 0.7254902  0.79215686 ... 0.42352941 0.42352941 0.42352941]
 [0.33333333 0.34901961 0.41176471 ... 0.42352941 0.42352941 0.42352941]
 [0.28627451 0.23529412 0.22745098 ... 0.41176471 0.41960784 0.41960784]
 ...
 [0.36078431 0.36078431 0.28627451 ... 0.62745098 0.59215686 0.56078431]
 [0.23529412 0.30588235 0.23137255 ... 0.69019608 0.65098039 0.63137255]
 [0.14901961 0.28627451 0.23137255 ... 0.60392157 0.56862745 0.56470588]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.015194588765807274,1
03be56aa9a,,697,"[[0.73333333 0.72941176 0.7254902  ... 0.20392157 0.18823529 0.18823529]
 [0.70196078 0.70196078 0.69411765 ... 0.27058824 0.23529412 0.20392157]
 [0.65882353 0.65882353 0.65098039 ... 0.36470588 0.31372549 0.26666667]
 ...
 [0.54117647 0.57647059 0.62352941 ... 0.63921569 0.64705882 0.63137255]
 [0.6745098  0.71372549 0.75294118 ... 0.68627451 0.70196078 0.69803922]
 [0.79215686 0.82745098 0.8627451  ... 0.69803922 0.71764706 0.72156863]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.0,0
ae51614513,1 9643 9646 556,624,"[[0.69803922 0.70196078 0.67843137 ... 0.65882353 0.50980392 0.34901961]
 [0.70196078 0.70196078 0.67843137 ... 0.52156863 0.36078431 0.18823529]
 [0.69803922 0.70196078 0.6745098  ... 0.4        0.23529412 0.10196078]
 ...
 [0.37254902 0.38823529 0.4        ... 0.34901961 0.31764706 0.28627451]
 [0.38039216 0.4        0.40784314 ... 0.36078431 0.31764706 0.27843137]
 [0.38823529 0.41176471 0.41176471 ... 0.36862745 0.31764706 0.2745098 ]]","[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",0.9998039407901186,10
c33df3d7ad,1 6160 6162 97 6263 92 6364 88 6465 86 6566 82 6667 76 6768 71 6869 67 6970 64 7071 62 7172 60 7273 58 7374 57 7475 57 7576 56 7677 56 7778 56 7879 56 7980 56 8081 56 8182 55 8283 53 8384 52 8485 51 8586 50 8687 49 8788 48 8889 48 8990 46 9091 44 9192 43 9293 41 9394 39 9495 38 9596 37 9697 35 9798 34 9899 32 10000 30 10101 29,648,"[[0.57647059 0.56862745 0.56470588 ... 0.53333333 0.57254902 0.60784314]
 [0.57647059 0.56862745 0.56470588 ... 0.51372549 0.56470588 0.60392157]
 [0.57647059 0.57254902 0.56470588 ... 0.50980392 0.55686275 0.60392157]
 ...
 [0.56078431 0.58431373 0.6        ... 0.72156863 0.74901961 0.72156863]
 [0.56078431 0.57647059 0.6        ... 0.71372549 0.74509804 0.72941176]
 [0.56078431 0.57647059 0.59607843 ... 0.70196078 0.74117647 0.7372549 ]]","[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]]",0.8202137045387707,9
edea91429d,1 86 102 85 203 83 304 82 405 82 506 82 607 81 708 80 809 79 910 77 1011 76 1112 75 1213 74 1314 73 1415 72 1516 71 1617 70 1718 69 1819 67 1920 66 2021 65 2122 63 2223 57 2324 50 2425 50 2526 49 2627 49 2728 48 2829 47 2930 47 3031 46 3132 45 3233 44 3334 43 3435 42 3536 40 3637 39 3738 38 3839 36 3940 35 4041 33 4142 31 4243 30 4344 28 4445 26 4546 25 4647 23 4748 21 4849 20 4950 18 5051 16 5152 15 5253 13 5354 11 5455 10 5556 8 5657 6 5758 5 5859 3 5960 2,649,"[[0.54901961 0.54509804 0.54509804 ... 0.76470588 0.76470588 0.76078431]
 [0.50980392 0.51372549 0.52156863 ... 0.68235294 0.6745098  0.6627451 ]
 [0.4745098  0.48235294 0.49803922 ... 0.56862745 0.55294118 0.54117647]
 ...
 [0.52156863 0.56078431 0.62352941 ... 0.38823529 0.36862745 0.32941176]
 [0.61176471 0.67058824 0.74117647 ... 0.40392157 0.34901961 0.27843137]
 [0.70196078 0.77647059 0.85098039 ... 0.45098039 0.36862745 0.28235294]]","[[1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.2751691010685227,3
a4d621da2d,,542,"[[0.61176471 0.59215686 0.57254902 ... 0.46666667 0.50980392 0.54901961]
 [0.61960784 0.58823529 0.56470588 ... 0.4745098  0.52156863 0.56470588]
 [0.61568627 0.57647059 0.54117647 ... 0.48627451 0.5372549  0.57647059]
 ...
 [0.50196078 0.4745098  0.45490196 ... 0.76470588 0.79215686 0.74901961]
 [0.4627451  0.43921569 0.41176471 ... 0.79607843 0.80784314 0.75294118]
 [0.41960784 0.4        0.38039216 ... 0.82745098 0.81960784 0.74901961]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.0,0
6b2f7ba83d,,518,"[[0.5372549  0.54117647 0.47058824 ... 0.29411765 0.33333333 0.40392157]
 [0.5254902  0.55686275 0.50588235 ... 0.38039216 0.39215686 0.44313725]
 [0.49019608 0.54117647 0.51764706 ... 0.44705882 0.43529412 0.45490196]
 ...
 [0.50196078 0.45490196 0.38039216 ... 0.4627451  0.43921569 0.39215686]
 [0.46666667 0.41176471 0.33333333 ... 0.4745098  0.45098039 0.40784314]
 [0.41960784 0.36470588 0.30196078 ... 0.48627451 0.47058824 0.42745098]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.0,0
9f07d6a050,,340,"[[0.57254902 0.65098039 0.54901961 ... 0.35294118 0.49411765 0.50196078]
 [0.48627451 0.58431373 0.58039216 ... 0.49019608 0.51372549 0.50588235]
 [0.45098039 0.5372549  0.59607843 ... 0.63529412 0.51372549 0.48627451]
 ...
 [0.34117647 0.42745098 0.50196078 ... 0.49803922 0.56470588 0.43529412]
 [0.40392157 0.45490196 0.36470588 ... 0.46666667 0.49803922 0.54509804]
 [0.51764706 0.56470588 0.37254902 ... 0.42745098 0.41568627 0.60392157]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.0,0
44ac5b2526,77 24 179 24 280 24 382 23 484 22 585 22 687 21 788 20 890 18 991 17 1092 16 1193 14 1294 13 1394 12 1495 10 1596 8 1696 8 1796 7 1896 5 1996 4 2096 3 2196 2 8869 4 8971 6 9074 7 9176 7 9278 8 9380 8 9482 7 9584 7 9685 7 9787 7 9888 7 9990 6 10091 7 10193 6,464,"[[0.57647059 0.56470588 0.55686275 ... 0.67843137 0.7254902  0.75686275]
 [0.61176471 0.62352941 0.61176471 ... 0.71372549 0.75686275 0.79215686]
 [0.63137255 0.65098039 0.63921569 ... 0.73333333 0.75294118 0.76470588]
 ...
 [0.50980392 0.49411765 0.48627451 ... 0.70196078 0.73333333 0.76078431]
 [0.54117647 0.52941176 0.52941176 ... 0.61960784 0.65490196 0.69019608]
 [0.55686275 0.55686275 0.56470588 ... 0.55294118 0.58431373 0.61960784]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]
 [0. 1. 1. ... 0. 0. 0.]]",0.04029016763062445,1
a9fd8e2a06,,138,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.0,0
